en,zh_CN,pos,description
Sex education,性教育
Tobacco,烟草
Weapons,武器
Web chat,网上聊天
Web e-mail,网络电子邮件
info,信息
data point,数据点
hatch,交错线
A/P,应付帐款
A/R,应收帐款
account balance,帐户余额
resource leak,资源泄露
Windows Resource Leak Diagnostic ,Windows 资源泄漏诊断
Diagnostic Policy Service,诊断策略服务
overhead,开销
User Self Trust Certificate,用户自我信任证书
self-signed certificate,自签名证书
peer trust,对等信任
soft start,软启动
soft stop,软停止
health,健康
health certificate,健康证书
Health Registration Authority,健康注册机构
hybrid hard disk,混合硬盘
key roaming,密钥漫游
hybrid sleep,混合睡眠
DPS,DPS
HRA,HRA
multi-activation key,多次激活密钥
SLCC,SLCC
SLS,SLS
label,标签
label,标签
label,标签
accrual basis accounting,权责发生制
display name,显示名称
rights,权限
error,错误
access permissions,访问权限
pixel shader,象素着色器
Network Policy Server,网络策略服务器
network policy,网络策略
Group Policy Client,组策略客户端
Wired Group Policy Client,有线组策略客户端
Group Policy Management Console,组策略管理控制台
Wireless Group Policy Client,无线组策略客户端
wired,有线的
GPMC,GPMC
NPS,NPS
service hardening,服务强化
query field,查询字段
prompt,提示
publication,发布
line wrap,换行
text wrap,文字环绕
mailing address,通讯地址
shipping label,发货标签
Microsoft Support Diagnostic Tool,Microsoft 支持诊断工具
secure bit,安全位
listen,侦听
peer-caching,对等缓存
scan,扫描
Windows Firewall with Advanced Security,高级安全 Windows 防火墙
client-side rendering,客户端呈现
blackout time,中断时间
flicks set,笔势集
CSR,CSR
MSDT,MSDT
device driver,设备驱动程序
offline Help,脱机帮助
probation,试用
scan head,扫描头
Enterprise Quality of Service,企业服务质量
Differentiated Services Code Point,区分服务代码点
Network Diagnostics Framework,网络诊断框架
NAP enforcement client,NAP 强制客户端
DHCP NAP enforcement client,DHCP NAP 强制客户端
DHCP Enforcement,DHCP 强制
DHCP NAP enforcement server,DHCP NAP 强制服务器
NAP enforcement server,NAP 强制服务器
DHCP NAP EC,DHCP NAP EC
DHCP NAP ES,DHCP NAP ES
DSCP,DSCP
eQoS,eQoS
NAP EC,NAP EC
NAP ES,NAP ES
NDF,NDF 
live session,实时会话
opening chevron,左书名号
key combination,组合键
junk mail,垃圾邮件
custom installation,自定义安装
e-mail alias,电子邮件别名
page-mode RAM,页面模式 RAM
DRAM,DRAM
dynamic RAM,动态 RAM
backup file,备份文件
expand,展开
gallery,库
Mini toolbar,浮动工具栏
Frame Zoom Control,框架缩放控件
Keyboard Access System,键盘访问系统
Dialog Box Launcher,对话框启动器
InfoPath Forms Services,InfoPath Forms Services
right arrow,向右键
programming language,编程语言
L2TP,L2TP
right align,右对齐
right mouse button,鼠标右键
left mouse button,鼠标左键
build,内部版本
analogous colors,相似颜色
complex script,复杂文种
sysadmin,sysadmin
computer administrator,计算机管理员
self-healing technology,自愈技术
severity code,严重性代码
context field,上下文字段
facility field,设备字段
error code,错误代码
error code,错误代码
SCODE,SCODE
access key,访问键
key combination,组合键
network configuration,网络配置
Office Forms Server,Office Forms Server
Microsoft Office Forms Server,Microsoft Office Forms Server
message,邮件
natural query syntax,自然查询语法
Blu-ray Disc,蓝光光盘
enhanced DVD movie,增强型 DVD 电影
enhanced audio CD,增强型音频 CD
HD DVD,HD DVD
stash file,存储文件
stash file,存储文件
Super Video CD,超级 VCD
content rating,内容分级
buffer control block,缓冲区控制块
command control block,命令控制块
context control block,上下文控制块
directory control block,目录控制块
file control block,文件控制块
map control block,映射控制块
processor control block,处理器控制块
volume control block,卷控制块
volume map control block,卷映射控制块
information control block,信息控制块
BCB,BCB
CCB,CCB
CCB,CCB
DCB,DCR
FCB,FCB
ICB,ICB
MCB,MCB
PRCB,PRCB
VCB,VCB
VMCB,VMCB
high-definition DVD,高分辨率 DVD
SVCD,SVCD 
corrupted,损坏的
acute accent,锐音符
ASCII apostrophe,单引号
apostrophe,撇号
REVERSE SOLIDUS,反斜线号
AMPERSAND,& 号
slash mark,左斜线
banding,分级
album,唱片集
fast forward,快进
location,位置
My Device,我的设备
My Music,我的音乐
My Playlists,我的播放列表
My TV,我的电视
My Videos,我的视频
Now Playing,正在播放
play,播放
playback,播放
queue up,加入队列
rating,分级
repeat,重复播放
rewind,后退
shuffle,无序播放
toggle screen,切换屏幕
GREATER-THAN SIGN,大于号
Windows Media Digital Rights Management,Windows Media 数字权限管理
Windows Media DRM,Windows Media DRM
right brace,右大括号
left bracket,左中括号
cold,无兴趣
hot,很感兴趣
DAGGER,剑号
degree symbol,度数符号
DIVISION SIGN,除号
DOLLAR SIGN,美元符号
HORIZONTAL ELLIPSIS,水平省略号
EN DASH,减号
equal sign,等于号
exclamation point,感叹号
GRAVE ACCENT,重读符号
greater than or equal to sign,大于等于号
left-aligned,左对齐
right-aligned,右对齐
HYPHEN,连字号
NUMBER SIGN,数字记号(#)
pound key,井号键
number sign,数字符号
opening parenthesis,左括号
opening quotation mark,左双引号
closing curly quotation mark,右双引号
straight quotation mark,直双引号
REGISTERED SIGN,注册标记
length,长度
trademark symbol,商标符号
tilde,波形符
TILDE,TILDE
LOW LINE,下划线
SECTION SIGN,节标记
telephone device for the deaf,失聪人士专用电话设备
TDD,TDD
Microsoft text telephone,Microsoft 文本电话
combining character,组合字符
infrared,红外线
italic,倾斜
Hate speech,仇恨语言
Drugs,毒品
BBFC 12+,BBFC 12+
PEGI 12+,PEGI 12+
BBFC 18+,BBFC 18+
PEGI 18+,PEGI 18+
PEGI 16+,PEGI 16+
PEGI 3+,PEGI 3+
PEGI 7+,PEGI 7+
digital envelope,数字信封
envelope,信封
message transfer envelope,邮件传输信封
Ease of Access Center,轻松使用设置中心
Computer Entertainment Rating Organization,电子娱乐分级组织
Office of Film and Literature Classification,电影与文学分级公署
"Pan European Gaming Information, and British Board of Film Classification",泛欧洲游戏信息，英国电影分级委员会
Unterhaltungssoftware Selbstkontrolle,Unterhaltungssoftware Selbstkontrolle
Microsoft Web Rating System,Microsoft 网站分级系统
Alcohol and/or Tobacco,酒精和/或烟草
Crime,犯罪 
Drugs,毒品
Explicit Language,显式语言
Gambling,赌博 
Horror,恐怖 
Romantic/Adult Situations,浪漫/成人适宜
Sex,性
Violence,暴力
Gambling,赌博 
Mature Sexual Themes,成人性主题 
Mild Language,温和语言 
Mild Lyrics,轻度粗俗歌词
Online – Experience Can Change,联机-体验会改变
G,G
Parental Guidance Recommended,建议家长指导
M,M
MA 15+,MA 15+
R18+,R18+
15+,15+
PG,PG
Parental Guidance (BBFC),家长指导(BBFC)
SMORG,SMORG
Universal (BBFC),普适级(BBFC)
Everyone,任何人
6+,6+
12+,12+
16+,16+
No Youth,非青少年 
PEGI/BBFC,PEGI/BBFC
BBFC 15+,BBFC 15+
CERO,CERO
EVERYONE,任何人
General,常规 
Mature,成人
WEB,WEB
OFLC,OFLC
PG,PG
BBFC R18+,BBFC R18+
USK,USK
U,U
mute,静音
MTE,MTE
MULTIPLICATION SIGN,乘号
euro symbol,€ 符号
2-D,2-D
Elapsed,已用时间
not valid,无效
integrity,完整性
finished good,产成品
Group Ad-hoc Network,组式临时网络
Microsoft Windows Software Explorer,Microsoft Windows 软件资源管理器
ISDN terminal adapter ,ISDN 终端适配器
Windows Firewall shielded mode,Windows 防火墙防护模式
Wired AutoConfig Service,有线自动配置服务
Quick Tabs,快速导航选项卡
home cell,主格
DPI scaling,DPI 缩放
power trip point,电池跳变点
probe,探测
Program Compatibility Assistant,程序兼容性助手
sparing table,备用表
touch flick,触摸笔势
touch training,触摸屏训练
thaw,解冻
freeze,冻结
font previewer,字体预览器
hard link,硬链接
MPEG frame,MPEG 帧
Windows driver foundation,Windows 驱动程序基础
idle-state power management ,空闲状态电源管理
control device object,控制设备对象
WDF,WDF
PCA,PCA
CDO,CDO
GN,GN
ASPM,ASPM
Active State Power Management,活动状态电源管理
terminal adapter,终端适配器
TA,TA
ISDN-TA,ISDN-TA
A,A
B,B
C,C
Z,Z
interrupt,中断
channel agility,通道调配
loop,循环
Calculator,计算器
uppercase letter,大写字母
running foot,页脚
format,格式
drag-and-drop,拖放
mail,邮件
zoom in,放大
Windows SuperFetch,Windows SuperFetch
markup balloon,标记批注框
Document Workspace,文档工作区
e-mail message,电子邮件
message,消息
page margin,页边距
clock speed,时钟速度
spreadsheet,电子表格
server script,服务器脚本
AD DS,AD DS
AD LDS,AD LDS
AD CS,AD CS
curriculum vitae,履历
CV,CV
Active Directory Rights Management Services,Active Directory Rights Management Services
Active Directory Metadirectory Services,Active Directory Metadirectory Services
AD RMS,AD RMS
AD MS,AD MS
Complete PC Backup,CompletePC 备份
Complete PC Restore,CompletePC 还原
Windows ReadyBoost,Windows ReadyBoost
Windows ReadyDrive,Windows ReadyDrive
Windows PC Accelerator,Windows 电脑加速器
Digital Locker,数字保险箱
hot file,常用文件
breadcrumb navigation,痕迹导航
breadcrumb bar,痕迹导航栏
Network Store Interface,网络存储界面
Digital Cable Ready,具有数字线功能
MINY,MINY
TINY,TINY
DOTTED OBELOS,DOTTED OBELOS
DOWNWARDS ANCORA,DOWNWARDS ANCORA
UPWARDS ANCORA,UPWARDS ANCORA
Windows System Assessment Tool,Windows 系统评估工具
Windows Memory Tester,Windows 内存测试程序
Windows Boot Manager,Windows 引导管理器
Windows OS Loader,Windows OS 加载程序
Boot Configuration Data object,引导配置数据对象
Hardware Functionality Scan,硬件功能性扫描
MORG,MORG
BCD object,BCB 对象
address bar,地址栏
DCR,DCR
medium organization,中型组织
HFS,HFS
NSI,NSI
WinSAT,WinSAT
button,按钮
anonymous,匿名
identification,标识
ID,ID
band,区段
LORG,LORG
small organization,小型组织
large organization,大型组织
Windows Feedback Platform,Windows 反馈平台
Windows Keyring,Windows Keyring
fault injection,错误注入
High-bandwidth Digital Content Protection,高带宽数字内容保护
analogue copy protection,模拟版权保护
Quarantine Enforcement Client,隔离强制客户端
mickey,鼠标精确度
HDCP,HDCP
QEC,QEC
adjustment,调整
bill,帐单
job,作业
soft restart,软重启
Organization Chart Add-in for Microsoft® Office programs,Microsoft® Office 组织结构图加载项
Microsoft® Office Multi-Language Pack 2007,Microsoft® Office 多语言包 2007
Microsoft Office Live,Microsoft® Office Live
Microsoft® Office Language Pack 2007,Microsoft® Office 语言包 2007
Microsoft® Office Communicator Web Access,Microsoft® Office Communicator Web Access
Calendar Printing Assistant for Microsoft® Office Outlook® 2007,Microsoft® Office Outlook® 2007 日历打印助手
post-pixel blending,后像素混合
Multiple Render Targets,多重渲染目标
alpha test,alpha 测试
render target,呈现器目标
Common RSS Feed List,通用 RSS 源列表
Common RSS Data Store,通用RSS 数据存储
RSS Platform Sync Engine,RSS 平台同步引擎
Quality Windows Audio-Video Experience,高质量 Windows 音频视频体验
index buffer,索引缓冲区
System Deployment Image,系统部署映像
Space Bitmap Descriptor,空间位图描述符
fast page mode DRAM,快速页面模式 DRAM
memory-mapped I/O,内存映射I/O
memory map,内存图
symbol map,符号图
Application Layer Enforcement,应用层强制
ALE,ALE
FPM DRAM,FPM DRAM
MMIO,MMIO
MRTs,MRTs
qWave,qWave
SBD,SBD
SDI,SDI
Collect On Delivery,货到收款
COD,COD
contract,合同
answer,接听
on hold,保持
Automatic,自动模式切换
silent,静音模式
headset,耳机
Car,车载模式
Speakerphone,扬声器
contract,合同
Backlight time out,背景光延时
select,选择
multiplex,多路复用
multiplexed,多路复用的
muxed,混合
class,类
call barring,呼叫限制
call barring password,呼叫限制密码
system clock,系统时钟
Call History,呼叫记录
Call Timers,通话计时器...
multiplexing,多路复用
inverse multiplexing,反向多路复用
multiplexer,多路复用器
demultiplexing,信号分离
backplane,底板
backplane,底板
MUX,MUX
caller ID,来电显示
Cellular Line,电话线路
Certificates,证书
Conference,会议
Confirmation time out,确认等待
dialing rules,拨号规则
Dialing,正在拨号
exit,退出
end,结束
presenter privileges,演示者特权
Add Time Stamp,添加时间戳
Advanced Filter tab,高级筛选选项卡
communication history item,通信历史记录项
Communication History,通信历史记录
Communication History folder,通信历史记录文件夹
company,公司
content,内容
Database restore,数据库还原
Deleted Items folder,已删除邮件文件夹
